ImageID,LabelName1,LabelName2,Height,Width,XMin1,XMax1,YMin1,YMax1,XMin2,XMax2,YMin2,YMax2,ReferringExpression
2340032,man,hoodie,500,333,42,153,247,499,51,153,273,385,the man in the black hoodie is on the yellow bicycle
2340162,man,stand,375,500,256,312,101,184,22,500,0,375,man in stand as on a white shirt
2340187,man,mirror,333,500,76,136,73,145,54,325,42,155,the man in the mirror is taking the picture
2340252,man,boat,375,500,137,192,149,202,0,403,195,277,man in the bow of the boat is not wearing a hat
2340252,person,coat,375,500,160,196,172,235,163,196,186,229,a person in light orange coat is driving the boat
2340550,boy,clock,500,375,169,194,360,443,147,216,65,137,the boy under the clock is holding the red ball
2340972,phone,coffee,322,500,367,413,94,150,228,496,22,322,"the woman on her phone, drinking coffee is this picture of"
2340994,Man,jacket,375,500,77,169,15,248,77,169,14,144,man in green jacket is leaning over to grab a bag
2341351,girl,bikini,375,500,146,167,0,56,149,163,11,30,a girl in a red bikini is the farthest out in the water
2378241,girl,shirt,360,500,355,416,62,281,354,416,97,183,the girl with the 27 on her shirt does not have a tennis racket
2342029,person,beach,300,500,350,367,181,229,1,499,176,299,a person on the beach is flying the kite
2342037,woman,man,500,391,145,337,73,492,0,193,27,496,man and woman as brown hair
2342205,man,sidewalk,375,500,138,210,107,201,13,498,184,374,the man on the sidewalk is wearing a beanie
2342823,man,bike,335,500,50,90,39,120,45,91,80,134,a man in a bike is behind
2342888,man,ski suit,375,500,85,220,89,374,108,186,224,265,a man in black and yellow ski suit is facing the camera
2342894,woman,man,375,500,136,210,79,262,173,280,66,249,a woman and man are riding the motorcycle
1591988,man,vest,768,1024,129,215,418,615,143,209,444,543,a man in grey vest is leading the elephant in front
2342999,woman,sign,375,500,275,499,0,202,0,114,180,304,the woman pointing at the sign is wearing glasses
2343031,man,bear,375,500,164,266,94,270,249,466,162,284,a man and a bear is pictured
2343204,guy,glasses,424,500,142,397,83,418,228,281,131,144,the guy in glasses as the disk
2343300,woman,man,375,500,219,404,100,372,252,366,79,293,a man and woman is in the picture
2343383,man,woman,500,500,103,499,80,500,0,295,0,500,a man and a woman is in the picture is in the picture
2343453,boy,girl,375,500,130,329,92,315,0,224,80,316,a little boy and girl and a grown lady is in the picture
2343813,bride,groom,334,500,155,299,22,233,224,458,19,333,a bride and groom is in the picture
2344193,person,wheelchair,375,500,287,369,30,161,244,375,85,220,the person in the wheelchair is in charge of the dogs
2344209,girl,glasses,375,500,253,403,28,264,290,319,48,59,the girl with glasses is wearing black pants
2344492,person,shirt,500,333,223,234,482,499,224,231,486,495,a person with a red shirt is near the railing
2344594,Bench,man,310,500,97,414,111,306,203,429,44,287,man on bench is wearing sunglasses
2344695,man,girl,500,375,0,218,49,500,94,373,27,499,a man and girl is in the photo
2344884,hat,man,500,500,180,224,73,109,107,306,71,451,the man in the hat is standing next to the crate
150541,woman,shirt,768,1024,156,291,630,767,165,271,698,765,a woman in a red shirt as her bra straps showing
1592334,man,kite,768,1024,157,290,195,504,462,704,238,542,man holding kite is wearing white shoes
2345143,tiger,rooster,500,375,113,161,158,220,189,229,127,216,tony the tiger and cornelius the rooster is on the cereal boxes
2345168,man,dog,375,500,0,498,123,373,0,331,190,373,a man and a dog is the picture of
2345544,guy,shirt,334,500,255,303,111,300,267,301,137,218,the guy in a white shirt is holding the skateboard
2346032,bride,groom,332,500,125,318,23,330,0,311,26,331,the bride and groom is cutting the wedding cake
2346109,hoodie,man,329,500,123,430,117,327,122,431,35,327,the man in the blue hoodie is holding the food
2346330,girl,boy,500,332,166,217,267,459,116,170,239,459,a boy and a girl is in the photo
1592638,man,child,1024,768,261,623,11,426,389,590,178,381,a man and a child is in the picture
2347046,hat,man,375,500,186,205,214,227,166,212,213,269,the man with a blue hat is sitting down
2347133,woman,tank top,500,500,355,397,180,325,364,391,201,244,a woman in a blue tank top is walking next to the man in the sunglasses
2347432,man,shirt,500,333,96,333,183,481,102,230,227,357,the man in the white shirt is catching the frisbee
2347540,boy,shirt,410,500,82,177,18,376,107,170,103,215,the boy in the white shirt is catching the frisbee
2347581,boy,shirt,294,500,408,440,126,208,407,439,136,168,the boy in the green shirt is walking away
2347674,woman,jacket,500,333,40,210,165,500,41,213,247,464,the woman with the black jacket is talking on the phone
1592782,man,an umbrella,768,1024,2,92,367,607,0,141,270,373,a man holding an umbrella as flip flops on
1592786,lady,red beads,1024,768,259,339,124,301,288,302,135,138,the lady with the red beads around her neck is wearing a white hat
1592786,woman,hat,1024,768,259,339,124,301,279,313,203,251,woman wearing white hat and black capri pants is looking over her shoulder
2347976,man,tie,375,500,91,373,59,374,173,230,207,376,a man wearing a tie is holding a microphone
2348345,man,shirt,400,500,118,380,32,399,118,378,106,350,the man in the blue shirt is checking two cellphones
2348430,man,shirt,332,500,382,455,89,268,394,454,115,191,the man in the blue shirt is wearing the hat
2348811,Girl,horse,375,500,59,212,19,338,36,453,33,374,girl on horse as long hair
2348969,sweater,woman,500,500,16,180,179,329,9,179,89,325,the woman in the green sweater appears to be talking
2349219,person,bench,333,500,292,373,180,242,269,471,234,332,person on bench as black hair
2349324,man,helmet,375,500,207,300,132,308,244,265,133,151,the man in the helmet on the right is holding the bat
2349335,person,coat,375,500,257,280,203,279,255,280,214,244,a person in a black coat is in the picture
2349336,player,hat,500,332,161,285,96,375,224,251,145,178,tennis player with black hat is jumping to hit ball
2349373,shirt,man,375,500,101,199,80,197,100,225,33,364,the man with the orange shirt is wearing sunglasses
2349533,Man,wagon,333,500,74,170,0,78,0,197,61,261,man in a wagon is wearing a hat
2349578,skirt,lady,357,500,192,294,88,220,132,319,45,315,the lady in the white skirt is playing tennis in the picture
2349644,man,shirt,500,332,116,145,197,228,114,140,206,219,man in a green shirt is driving the truck
2349725,man,hat,500,333,177,239,272,354,203,223,274,286,man in hat as a beard
2349809,tennis,player,333,500,339,366,285,312,167,464,80,331,tennis player is the man
2349870,man,phone,333,500,0,500,0,332,21,76,133,304,man on phone is the subject of the picture
2350003,man,curtain,375,500,226,273,128,211,0,500,74,205,man closest to curtain is looking down
2350102,woman,plaid,311,500,195,297,163,311,195,287,202,310,woman in plaid is carrying an umbrella
2350165,man,jacket,500,375,107,374,168,500,106,375,286,500,the man with the black jacket is wearing a blue tie
2350284,Man,shirt,500,332,32,85,81,206,32,79,94,143,man in green shirt is riding the bike on the left
2350417,man,beard,500,500,0,346,93,500,22,230,212,439,a man with a beard is in the photo
2350705,shirt,person,375,500,350,385,268,286,349,385,256,288,the person in a blue shirt is wearing a white hat
2351375,bride,groom,375,500,239,313,94,220,273,345,99,220,bride and groom is in the photo
2352087,man,jean shorts,333,500,292,440,83,236,355,433,167,199,man in blue jean shorts is sitting on the boat in picture
2352471,woman,man,500,242,0,240,0,116,0,240,192,491,both the man and woman is wearing glasses
2352510,girl,jacket,334,500,354,444,17,310,354,444,59,151,the girl in the pink jacket does not have a tennis racket
2352855,man,shirt,375,500,233,314,115,300,242,304,140,205,a man wearing green shirt is pushing the second cart
2353129,man,lady,375,500,129,321,119,374,246,448,136,374,man and lady is there
2353196,man,woman,375,500,6,266,23,339,198,452,59,317,man and woman are two people standing on surfboard
2353468,dog,people,333,500,165,301,21,332,311,500,0,324,a dog and people is in the background
2353781,woman,dog,353,500,361,449,98,260,246,320,97,196,a woman and a dog is in the picture
2353905,man,woman,375,500,77,189,96,374,242,398,109,294,a man and woman is skiing on the hill
2353907,guy,jacket,500,375,112,288,190,434,194,286,250,380,the guy with the black jacket is holding the remote
2354722,he,it,251,500,75,191,16,215,140,436,60,212,the man standing next to it is using the kite
2354997,man,woman,334,500,171,263,77,284,288,353,11,218,a man and a woman can be seen in the photograph
2355213,woman,blazer,331,500,22,76,81,213,21,75,112,182,woman in black blazer is standing
2355323,man,woman,375,500,227,289,49,226,200,259,68,245,a man and woman is walking
2355429,lady,baby,333,500,0,400,0,287,18,500,0,333,the lady and baby is wearing green
2355571,man,shirt,333,500,65,293,18,332,144,213,93,213,the man with the dark blue shirt as the electronic device
2356062,woman,shirt,334,500,26,82,152,244,28,80,173,232,the woman in the orange shirt is sitting on the blue blanket
2356428,Man,tie,335,500,170,317,19,327,230,245,73,152,man wearing a tie is wearing glasses
2356492,man,woman,331,500,312,488,50,330,150,220,81,192,man and a woman is in the restaurant
2356674,man,shirt,225,300,32,90,39,188,33,90,57,107,the man in the green and white shirt is holding the tennis racket
2356825,woman,pants,375,500,69,124,193,220,111,123,200,221,the woman in brown pants is on the elephant's head
2357204,tennis,player,500,333,26,43,165,181,128,298,89,418,tennis player is the subject of the picture
2357384,woman,worker,334,500,0,64,175,333,396,416,210,264,a woman and a worker is on the tarmac
2357726,woman,shirt,375,500,62,293,57,349,79,292,150,330,woman in brown shirt is holding a glass cup
2357865,bench,person,500,357,0,260,193,500,67,248,298,410,person on bench is wearing a coat
2358002,man,shirt,334,500,37,170,57,334,38,170,118,282,man in striped shirt is smiling
2358056,glasses,girl,424,500,308,348,118,144,249,395,90,424,the girl in glasses is holding a mobile phone
2358851,man,dog,380,500,17,225,31,296,269,447,185,243,a man and a dog is pictured
ImageID,LabelName1,LabelName2,Height,Width,XMin1,XMax1,YMin1,YMax1,XMin2,XMax2,YMin2,YMax2,ReferringExpression
2359420,people,people,375,500,183,219,193,305,308,341,194,302,people is on the snow
2359423,kids,kids,375,500,59,81,116,183,329,346,91,125,kids at the skate park
2359554,people,people,375,500,232,500,0,375,243,407,0,323,two people is preparing the pizza
2359557,people,people,500,500,366,427,361,498,395,450,353,499,two people is sitting on a statue
2359574,people,people,332,500,107,157,61,237,159,212,64,228,2 people is posing
2359692,cows,cows,375,500,182,224,205,232,188,196,176,187,cows is on the grass
2359741,dog,dog,500,500,240,425,311,428,39,105,237,341,the dog is the man looking at
2359931,kids,kids,357,500,77,234,71,355,234,427,12,355,two kids is in the photo
2360119,man,man,500,333,126,199,78,283,246,251,178,192,the man in shorts is untangling kite string
2360138,skaters,skaters,500,333,224,318,326,467,260,279,180,229,skaters are they
2360270,girls,girls,333,500,309,356,121,228,241,313,142,261,two girls is in the picture
2360278,spectators,spectators,375,500,387,435,214,270,428,484,171,234,two spectators is not skiing
2360307,women,women,500,375,79,351,104,491,314,357,0,56,the women as talking on the phone
2360457,men,men,500,333,83,86,239,242,219,223,237,246,men is flying the kites
2360487,People,People,375,500,364,498,126,369,460,499,111,208,people are in the photo
2360601,Cows,Cows,333,500,197,356,161,273,36,235,125,228,cows is the subject of the photo
2360776,people,people,375,500,69,188,46,310,292,409,59,304,people is sitting
2360805,Spectators,Spectators,500,333,3,35,252,285,211,233,246,273,spectators is in the stands
2360876,riders,riders,333,500,286,367,42,192,90,174,20,213,two riders are dressed as knights
2360906,people,people,375,500,103,213,104,372,399,442,132,296,people is in the picture
2360966,students,students,309,500,216,291,207,305,0,61,211,303,a class of students is the subject of this picture
2361117,men,men,367,500,4,264,36,365,329,405,50,323,two of the men as a beard
2361344,women,women,500,477,0,62,0,181,177,474,72,493,women are the two people in photo with hotdog
2361375,men,men,375,500,257,424,112,344,0,57,250,373,men is standing in this picture
2361390,riders,riders,309,500,336,369,109,178,39,83,147,230,the riders are wearing helmets
2361444,skiiers,skiiers,333,500,210,286,139,273,250,274,122,155,skiiers is in the photo
2361486,people,people,333,500,0,98,0,149,316,407,72,226,people is present
2361568,men,men,500,357,158,289,53,408,108,220,210,437,two men is playing frisbee
2361586,people,people,333,500,208,300,58,287,290,368,131,251,two people is in the water
2361666,lady,lady,500,333,58,283,168,497,57,284,170,498,lady is eating a hotdog
2361684,snowboarders,snowboarders,335,500,94,198,55,125,240,304,87,175,two snowboarders is in the photo
2361714,boys,boys,332,500,1,128,59,330,240,380,98,331,four boys is in this picture
