ImageID,LabelName1,LabelName2,Height,Width,XMin1,XMax1,YMin1,YMax1,XMin2,XMax2,YMin2,YMax2,ReferringExpression
2318519,signs,signs,500,459,208,304,0,76,135,168,158,218,Signs is behind them
2318581,Phones,Phones,335,500,123,162,117,204,0,46,98,150,Phones are the girl's holding
2318584,Giraffes,Giraffes,333,500,124,348,168,332,215,386,0,332,Giraffes is in the photo
2318710,Giraffes,Giraffes,333,500,262,371,72,225,142,176,135,175,Giraffes is in the frame
2318983,Surfboards,Surfboards,375,500,62,100,336,348,94,127,331,343,Surfboards are the the two people standing on
2318995,pillows,pillows,334,500,119,161,178,214,146,171,176,213,Throw pillows is on the couch
2319217,walls,walls,250,500,2,247,2,137,253,495,2,135,Tennis court walls is in the background of the photo
2319471,shoes,shoes,335,500,136,183,236,264,165,198,229,261,Tennis shoes is the boy wearing on his feet
2319516,Chains,Chains,500,333,271,329,373,409,0,194,434,478,Chains are the elephants wearing
2319749,street signs,street signs,332,500,131,333,138,216,177,278,64,147,Street signs is on top of the stop sign
2319828,Street signs,Street signs,237,500,230,392,23,85,270,415,118,229,Street signs is on the pole
2319828,Buildings,Buildings,237,500,0,155,0,237,90,406,0,237,Buildings is behind the street signs
2319941,paper,paper,375,500,211,499,58,372,71,324,11,235,Parchment paper is under the food
2319965,plane,plane,335,500,0,500,6,270,447,500,209,233,The plane is grey
2320052,motorcycles,motorcycles,375,500,194,347,110,344,37,190,117,290,Two motorcycles is this picture of
2320112,planes,planes,333,500,150,261,124,193,276,365,107,182,Planes is in the sky
2320126,shoes,shoes,500,333,157,229,353,397,209,259,347,387,Shoes is on the man's feet
2320203,duck,duck,375,500,402,469,134,181,17,89,240,276,The duck is in the water
2320221,trains,trains,500,333,0,255,391,434,41,239,103,149,Trains is in the picture
2320315,horses,horses,375,500,132,342,166,330,188,360,184,313,Horses are the men riding
2320447,house,barn,269,500,188,266,105,160,313,369,138,169,A house and barn is behind the cows
2320603,airplanes,airplanes,333,500,164,194,37,70,398,424,41,61,Airplanes is in the sky
2320756,handles,handles,500,375,0,60,361,401,61,147,433,486,Handles is attached to the tub
2320791,balls,balls,500,299,92,108,361,381,111,120,364,384,Tennis balls is the woman holding in her left hand
2320813,pads,pads,342,376,120,148,196,219,138,161,210,226,Knee pads is on the man's knees
2320832,Ski poles,Ski poles,332,500,231,248,136,191,306,312,146,155,Ski poles is in his hands
2320953,tracks,tracks,500,375,85,252,315,407,88,245,403,469,Tracks is below the train
2321092,Ducks,Ducks,333,500,93,245,119,289,225,384,41,207,Ducks are these
2321092,Shadow,Shadow,333,500,103,221,260,313,226,363,155,229,Shadow is cast
2321121,helmets,helmets,375,500,223,270,102,141,38,88,199,249,Helmets are the men wearing
1159692,sprinkles,doughnut,600,800,219,403,245,329,225,403,244,336,A doughnut with sprinkles is the boy eating
2321177,tracks,tracks,375,500,0,327,232,373,0,496,206,372,Train tracks is in the foreground of the photo
2321220,eggs,eggs,375,500,1,220,104,275,186,354,61,189,Eggs is yellow
2321289,gloves,gloves,480,360,74,122,163,208,228,280,182,222,Gloves is he wearing on his hands
2321333,skiing sticks,skiing sticks,375,500,250,278,173,201,285,313,159,189,Skiing sticks is he holding
2321344,clock,street,334,500,292,347,33,98,1,393,186,331,The clock and street is the focus of the photo
2321374,horses,horses,295,500,97,269,81,245,370,475,49,222,Horses are these
2321379,signs,signs,375,500,435,498,166,198,471,491,223,241,Signs is hanging from the awning
2321624,Olives,Olives,500,500,350,425,276,347,341,401,126,178,Olives is on the tomato sauce
2321700,Horses,Horses,500,333,207,257,342,398,40,108,348,410,Horses is brown
2321723,walls,walls,333,500,201,454,0,319,41,202,0,53,Walls is red
2321798,horses,horses,333,500,157,384,22,212,250,459,146,273,Caring for the horses is she doing
2321806,wood,wood,451,300,112,276,88,163,78,255,45,182,Wood is the stick on the kite made of
2321839,bagels,bagels,375,500,324,398,156,201,146,224,185,232,Bagels are the ladies eating
2321852,shoes,shoes,500,330,140,198,460,480,253,302,466,486,Shoes are on this guys feet
2321927,breasts,breasts,500,334,131,163,191,221,168,198,193,220,Her breasts is she covering
2322119,grass,grass,281,500,0,500,0,161,0,500,256,280,Grass is green
2322207,couch,couch,500,375,0,99,153,290,0,332,303,499,Couch is tan
2322217,Coffee,Coffee,281,500,376,394,164,169,241,246,178,184,Coffee is in the cup
2322227,handle,hose,500,333,105,127,300,317,125,332,304,385,The handle of a hose is he holding
2322243,wings,wings,333,500,145,282,127,229,6,227,98,206,Spreading wings is the bird doing
2322348,toothbrushes,toothbrushes,500,375,6,237,44,499,140,351,60,491,Toothbrushes is the photo of
2322417,animals,animals,500,335,106,246,165,295,0,334,20,497,Stuffed animals is seen in this image
2322487,Umbrellas,Umbrellas,333,500,195,285,160,198,260,344,149,222,Umbrellas are the men holding
2322490,Giraffes,Giraffes,500,333,0,143,120,387,119,286,213,407,Giraffes is this a picture of
2322511,bicycle,bar,333,500,89,178,155,281,105,184,152,166,A bicycle's handle bar is the man grasping in his left hand
2322519,parasols,parasols,319,426,318,424,160,288,0,83,163,291,Parasols are in front of the mannequins
2322848,dog,cat,344,500,108,499,121,342,18,431,21,309,A dog and cat is in the photograph
2322880,Mountains,Water,333,500,6,346,140,179,13,480,174,243,Water and mountains are the people looking at
2322947,Cake,Cake,500,498,89,452,13,271,6,176,324,499,Cake is on the plate
2322964,Flags,Flags,375,500,296,311,116,136,287,302,133,147,Flags are flying from the coast guard boat
2323091,lamps,lamps,375,500,419,484,108,215,367,416,100,136,Lamps is on
2323099,Bibs,Bibs,333,500,18,150,131,271,293,489,130,302,Bibs are the children wearing around their necks
2323155,Pillows,Pillows,500,398,239,392,233,266,0,156,235,268,Pillows is at the top of the bed
2323415,walls,walls,333,500,16,303,67,207,301,498,55,227,Walls is yellow
2323465,jeans,t-shirt,500,333,134,205,336,500,130,213,220,353,Jeans and t-shirt is he wearing
2323676,dog,chair,150,226,63,155,24,149,0,200,16,149,A dog in a chair is shown
2323685,Helmets,Helmets,333,500,133,182,15,69,235,273,34,77,Helmets are the skateboarders wearing on their heads
2323720,flowers,flowers,500,375,23,118,85,212,110,241,30,165,Flowers is in the vase
2323762,Bicycles,Bicycles,495,500,0,304,400,494,252,499,304,494,Bicycles are these men riding
2323819,person,kite,500,500,292,309,398,417,21,75,176,233,The person is flying a kite is the person doing
2323860,mountains,mountains,335,500,185,489,102,119,376,500,94,115,Mountains is on the horizon
2323889,label,wine bottle,500,333,31,122,211,345,30,126,40,464,Label on wine bottle is white
2323943,butter,butter,375,500,352,457,27,93,330,355,194,248,Butter is the child spreading on the bread
2323996,fruit,fruit,332,500,322,405,155,243,241,318,147,230,Fruit is on the table
2324001,teddy bears,teddy bears,333,500,380,491,85,207,177,270,81,170,Teddy bears is sitting at the table with the people
2324085,buildings,buildings,500,357,0,58,188,296,281,357,252,411,Buildings is in the background
2324120,light,light,375,500,435,449,192,248,50,95,50,292,Traffic light is lit red
2324133,Ski sticks,Ski sticks,500,333,43,88,134,367,175,266,130,360,Ski sticks is the lady holding
2324198,lights,lights,500,333,120,143,74,80,320,331,139,144,Lights is providing light
2324244,players,players,333,500,58,172,137,250,396,428,62,166,The baseball players are the people watching in the background
2324256,bucket,backpack,500,375,130,246,406,497,141,243,384,467,A bucket with a backpack on top is he jumping over
2324297,racquets,racquets,500,331,47,69,212,341,271,289,214,358,Racquets are the kids holding
2324466,Pots,Pots,333,500,309,341,7,70,351,384,0,60,Pots is hanging
2324504,poles,poles,467,500,199,269,132,204,262,281,344,364,Poles is the man holding
2324594,hill,castle,500,375,0,375,98,446,73,290,123,362,Castle carved in the hill is on the left side of the horse rider
2324622,Trees,Trees,375,500,0,211,0,135,347,498,0,95,Trees is in the top left and right corners of the photo
2324655,plants,plants,324,500,298,407,0,162,127,288,41,179,Plants is around the train
2324673,Luggage,Luggage,333,500,321,372,243,298,316,383,286,322,Luggage are they waiting for
2324688,surfboards,surfboards,282,500,65,101,122,131,228,275,129,161,Surfboards are the people carrying
2324725,Roof tops,Roof tops,375,500,101,499,288,374,340,452,240,268,Roof tops is brown
2324786,giraffes,giraffes,333,500,250,334,145,269,77,155,182,298,Giraffes are hiding in the trees
2324820,twigs,twigs,368,500,0,245,0,220,246,376,0,219,Twigs is in the vase
2324820,bananas,bananas,368,500,408,435,250,280,413,455,249,281,Bananas is in bowl
2324921,skis,skis,333,500,195,218,191,194,192,222,190,192,Skis is the 2nd person from the left wearing
2324999,plants,plants,500,375,0,51,95,153,32,69,99,153,Plants is in pots
2325036,Apples,Apples,500,500,25,124,177,215,1,99,215,272,Apples is in the plastic container
2325036,Pizza,Pizza,500,500,80,285,207,326,127,256,279,369,Pizza is in the middle container
2325126,Donuts,Donuts,333,500,164,214,201,243,269,296,161,189,Donuts are the boys eating
2325224,birds,birds,500,333,166,285,163,272,103,227,170,374,Birds are these animals called
2325320,airplanes,airplanes,333,500,224,277,166,184,218,288,182,201,Airplanes are flying in the sky
2325340,Mountains,Mountains,290,500,211,498,44,191,0,347,42,172,Mountains is in the distance
2325370,grass,dirt,333,500,190,498,268,312,211,402,303,332,Grass and dirt is on the ground
2325392,Trees,Trees,500,333,3,55,0,320,67,327,2,467,Trees is in the background
2325403,Tennis raquets,Tennis raquets,335,500,266,293,135,218,197,204,84,128,Tennis raquets are the men carrying
2325470,fork,knife,331,500,161,240,27,70,133,248,13,66,The fork and knife is silver
2325498,bears,bears,500,375,47,158,240,342,146,229,177,280,Bears are the animals in the picture
2325609,bowls,bowls,384,500,25,233,147,315,252,486,169,320,Bowls is the food in
2325750,He,water,333,500,284,336,113,140,0,500,0,332,The water is the man in
2325809,Skis,Skis,333,500,297,361,179,194,243,283,180,195,Skis is skier wearing
2325819,knight,horse,331,500,174,241,54,236,80,326,95,315,The knight on the horse is the crowd watching
2325834,Kites,Kites,375,500,52,69,123,145,141,179,16,43,Kites are the objects in the sky
150443,grate,grate,765,1024,552,626,47,215,652,1023,103,283,A metal grate is behind the animals
2325940,Broccoli,Broccoli,374,500,63,238,126,272,155,288,84,258,Broccoli is green
2325979,wii,wii,500,375,163,374,307,497,83,174,278,378,Wii are the men playing
2326004,Pillows,Pillows,333,500,269,499,54,299,0,222,62,311,Pillows is behind the rabbit
2326007,surfboards,surfboards,333,500,55,267,125,237,25,184,155,231,Surfboards are the people holding
2326072,trunk,trunk,333,500,201,261,187,247,390,436,119,228,Its trunk is the elephant using to pick up its food
2326133,flip flops,flip flops,500,333,126,145,408,423,143,159,413,425,Flip flops is on the man's feet
2326183,whales,whales,374,500,148,223,137,158,217,263,140,165,Whales is on the tv screen
2326190,Giraffes,Giraffes,375,500,101,498,23,373,78,499,0,216,Giraffes are these animals
2326434,Sticks,Sticks,500,333,98,196,96,385,146,210,84,287,Sticks are the people holding
2326448,light,headboard,333,500,406,480,164,331,406,498,148,331,The light on the headboard is making the pillows purple
2326534,bikes,bikes,333,500,42,276,0,250,210,498,0,317,Bikes is on the street
2326561,tracks,tracks,333,500,0,95,212,312,23,152,264,331,Tracks is this vehicle driving on
2326564,clouds,clouds,375,500,123,258,0,44,272,350,0,39,Clouds are in the sky
2326590,Figures of people,Figures of people,334,500,210,354,53,311,84,180,45,244,Figures of people is holding up the back of the bench
2326609,cats,cats,196,500,12,264,44,189,229,472,8,165,Cats are they
2326626,cones,cones,375,500,264,283,224,280,355,374,225,276,Cones is in front of the row of luggage
2326684,vehicles,vehicles,500,333,0,140,296,383,284,332,323,399,Vehicles is the man controlling
2326757,coats,coats,500,375,0,186,109,299,193,373,119,307,People's coats is yellow
2326821,motorbikes,motorbikes,375,500,215,302,152,200,266,341,149,196,Motorbikes are parked on the street
2326920,ground,grass,309,500,0,498,243,307,0,498,243,307,Grass on the ground is the giraffe standing on
2326935,buildings,buildings,500,375,0,191,0,432,0,375,42,499,Buildings is it
2327043,television,television,333,500,130,232,24,122,247,291,46,122,Television is attached to the wall
2327090,boots,boots,375,500,0,95,160,303,0,121,121,261,Boots is green
2327105,man,shirt,334,500,279,321,142,248,282,316,155,185,Man on first bikes shirt is white
2327132,surfboards,surfboards,332,500,179,218,167,176,193,223,155,162,Surfboards are the people on
2327241,surfboards,surfboards,333,500,287,342,215,235,284,337,212,250,Surfboards are the people carrying
2327298,track,track,333,500,152,498,133,333,244,318,100,132,The track is the train on
2327499,candle,holder,500,249,98,144,28,114,48,208,16,476,A candle and holder is this a photo of
2327531,skis,skis,333,500,215,277,164,231,167,211,187,226,Skis is on the person's feet
2327607,poles,poles,333,500,5,16,207,243,62,71,206,238,Two silver poles is the hydrant in between
2327747,Buses,Buses,333,500,359,499,112,323,293,361,151,208,Buses is on the right
2327761,building,clock,500,333,65,206,75,500,167,297,234,348,A building and a clock are the two main objects in this photo
2327771,woman,cat,500,333,0,332,0,470,0,244,216,471,Woman and cat is in the photo
2327808,trees,trees,500,375,0,85,1,409,167,288,0,412,Two trees are the animals standing between
2327826,giraffe,boy,500,375,213,258,170,355,249,374,174,498,A boy and giraffe is pictured
2327919,buses,buses,333,500,113,254,234,302,256,410,225,310,Buses is in front of building
2328036,coffee,coffee,330,500,102,205,203,229,216,331,229,271,Coffee is in the coffee cups
2328115,luggage,luggage,375,500,0,398,35,373,106,498,0,217,Luggage are the two objects in the foreground
2328147,giraffe,giraffe,334,500,187,479,96,264,8,230,26,266,Giraffe is brown and beige
2328163,planes,planes,333,500,170,268,127,161,244,326,155,192,Planes is in the sky
2328418,Soccer fields,Soccer fields,211,500,122,265,33,54,340,420,38,53,Soccer fields are in the distance
2328467,cheese,cheese,500,375,133,231,183,249,238,278,175,210,Cheese is on the pizza
2328560,giraffes,giraffes,357,500,101,498,19,356,122,448,117,356,Giraffes at the zoo is the focus
2328566,he,guitar,477,500,267,409,234,436,246,375,275,340,He is holding a guitar is this man holding in this picture
2328567,bicycle,marina,500,375,89,337,257,485,1,375,37,499,A bicycle and a marina is in this picture
